131,160.013917477307,26.4294171027792
51,23.5141009126397,29.9968879266204
65,129.676971815625,35.3287460663032
45,105.600915716122,25.0294046373019
5,157.093391837992,46.6650782501305
165,82.9283053659236,32.3261816262272
31,154.530166118647,37.2741879326979
105,45.0678368639001,56.1185396298451
11,97.1453599785455,27.8538717527777
111,106.05360220874,36.6762162990242
85,38.0258325625425,54.9236436090626
171,41.3638633003791,36.7156759999804
91,176.883844664359,45.4483914242476
71,108.013895028718,35.3287742166808
125,26.4977227678388,29.3702413138548
151,24.4194462310896,46.627518627904
145,75.1288755405447,37.2614125357187
25,121.836144740844,19.0975475570287
