42,177.478614588415,14.3943262349438
131,102.536772269096,22.786144371902
162,177.035151150123,31.7889246868816
142,129.431915513677,33.8316597895464
62,43.9699541908476,41.4936802544359
102,18.7963113974307,19.1166146895911
31,34.4202707726936,40.3404521522163
71,5.25578182974525,45.8145916176827
82,138.821142769213,17.9043369459433
22,74.8916924902535,19.1276475722837
171,164.173854469173,28.0941096225731
91,142.129328171568,33.6333506567499
111,51.4887150793931,37.8173387562482
51,130.290840881351,53.4321249693968
11,87.0115850671431,45.873966782823
151,173.111204884851,25.7189369404026
2,32.9805600831623,15.9788911423503
122,90.7325972941062,30.9910557331021
