42,140.463007978624,46.0262094585812
131,150.87809584237,34.5741686580059
162,4.30665331171579,21.6644605464854
142,80.0708093965939,35.2086927171949
62,53.9517218450841,42.492919243176
102,110.966678686017,26.47872558912
31,53.849546160256,44.3274868111056
71,169.951865830341,19.0232904506948
82,2.74144785764253,31.7394718912764
22,73.3748762433603,30.9903265646805
171,32.2717787339649,25.1350818453507
91,131.793644320325,18.8678127478447
111,54.9698348784718,22.2075841155708
51,103.099215030765,26.00043193876
11,144.608427403865,53.6106161533494
151,71.9893285335398,20.9457565180418
2,40.14898332745,25.4247696443888
122,141.832947187942,25.785011178182
