67,14.2585820282287,36.5270183891932
27,132.397701660585,15.2836639047775
92,122.873669457977,11.4721329431737
172,89.8524162155068,31.6054132641618
152,47.0207157756468,24.0984398324303
112,11.463934078985,57.7850410127004
87,68.6535024590565,20.3293313647418
32,21.0547613043063,33.8424580937026
167,14.301450906466,14.6348758299619
107,110.530444975187,44.9761840220352
12,53.0772379108588,20.5794564470518
72,117.397744017717,26.3983505042706
52,5.94969700431095,36.6108249310123
7,144.136554491325,32.9843127200607
132,105.452328653865,32.0346950482519
147,150.408909494463,37.4794433983544
127,19.0189613971448,30.3039720558099
47,64.9207748146183,7.93223513640483
