79,13.1922557681085,30.8537093062816
59,2.01617890699608,40.905934072886
80,178.452291952482,46.526047382098
19,81.3520322786404,31.0157856275008
60,152.747332586651,35.542229652253
139,55.4325966997407,31.5500891584984
119,96.0841921349481,17.8717699631891
159,138.795164954488,22.7159047266792
20,137.324687951061,16.079261185997
99,15.1016566345956,38.9304448336129
40,137.74034434214,43.6606160138226
160,45.2974481116664,13.3589099108236
120,90.3508201844623,30.34019745294
140,134.582022795823,27.1809731461657
39,108.871629577549,20.3977484791166
179,5.82641798787401,42.3492857702225
0,178.543836873955,33.4381574780378
100,56.4049719750054,23.7288379001279
