122,135.248241752788,36.7091647492655
98,44.5236364607819,29.1574977919828
102,145.230608161206,35.9047529748993
82,9.63235997643677,33.9419579765839
162,146.677256707461,26.5617975724528
158,121.563901540279,29.553849957844
2,30.0792459447285,36.5460381255476
18,64.880159252052,33.5684778921506
138,58.5180883374734,19.778826292923
42,88.6292573329036,38.3117562919451
142,161.100415991784,29.1768580584695
178,108.593414122914,32.4380898909674
62,18.6863903223185,25.3097394794552
22,164.937344271151,40.2920228492283
118,158.28065511116,35.610632713622
38,51.2991789051675,28.469905521805
58,64.8923642807069,28.3512479545136
78,88.2181783482094,44.1536125987076
