67,52.6083338666709,31.1161998340207
77,27.8702143489431,17.4470775598267
87,151.840854700037,33.043049503536
57,127.027058308665,28.3841639072819
127,17.2934768043217,50.1082233732587
107,131.932684747678,55.1609222862953
137,157.138158763583,52.228424544902
97,62.1925642034586,54.092463039973
47,175.207706625068,44.1270014332227
167,65.5816150867854,40.811817728332
117,111.032056737248,52.8727845766943
37,87.8608527861852,25.4570437128299
7,121.710005050936,30.2510074291213
27,51.7195290708499,44.7144406525104
17,161.70508738547,65.2195780601656
157,66.1837836515174,44.4003044981493
147,135.512908917138,40.3341446110332
177,2.09018750083649,54.9906569050167
