27,28.4956541672526,39.4282115475404
59,52.6644880320896,27.5287452771731
79,86.668851930379,25.0039465743732
147,169.548131885067,35.8773370970408
7,100.988671678765,21.4356254058509
39,166.895554099754,46.2284912748974
179,103.370458551116,45.6042061507898
19,122.180311406222,17.2295834749349
119,43.6927119702227,18.9690671977075
67,165.540415891707,27.5472902108929
159,70.3102737567544,20.9324117270199
47,13.6935174652608,47.861477097641
99,105.624483745685,41.1459189919546
87,15.3015815354519,15.3036109962262
127,36.4003196407647,34.3464689005736
167,67.4811003636131,32.8023545067955
107,92.1023503039291,26.6951636558238
139,5.88015034139277,37.3013643312919
